#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
2354593	7917	6449	113647	112347	DADB-70P7.10-021	-	BAG6	SGTA	BAG-6|BAT3|D6S52E|G3	SGT|alphaSGT|hSGT	Reconstituted Complex	physical	Krysztofinska EM (2016)	27193484	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2378971	7706	6449	113500	112347	-	-	TRIM25	SGTA	EFP|RNF147|Z147|ZNF147	SGT|alphaSGT|hSGT	Affinity Capture-RNA	physical	Choudhury NR (2017)	29117863	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
2380486	894	6449	107334	112347	-	-	CCND2	SGTA	KIAK0002|MPPH3	SGT|alphaSGT|hSGT	Affinity Capture-MS	physical	Russo LC (2017)	27371349	9606	9606	High Throughput	-	-	-	a peptide derived from the bait protein Cyclin D2 (CCND2) interacted with the hit protein as identified by MS in extracts prepared from asynchronous cells	-	BIOGRID
2392215	851898	6449	32356	112347	YDR304C	-	CPR5	SGTA	CYP5|peptidylprolyl isomerase family protein CPR5|L000000466	SGT|alphaSGT|hSGT	Two-hybrid	physical	Zhong Q (2016)	27107014	559292	9606	High Throughput	-	-	-	-	-	BIOGRID
2392236	852223	6449	32642	112347	YBL057C	-	PTH2	SGTA	-	SGT|alphaSGT|hSGT	Two-hybrid	physical	Zhong Q (2016)	27107014	559292	9606	High Throughput	-	-	-	-	-	BIOGRID
2392252	854644	6449	34830	112347	YIL162W	-	SUC2	SGTA	beta-fructofuranosidase SUC2|L000002144	SGT|alphaSGT|hSGT	Two-hybrid	physical	Zhong Q (2016)	27107014	559292	9606	High Throughput	-	-	-	-	-	BIOGRID
2392342	852973	6449	33324	112347	YGR082W	-	TOM20	SGTA	MAS20|MOM19|L000001029	SGT|alphaSGT|hSGT	Two-hybrid	physical	Zhong Q (2016)	27107014	559292	9606	High Throughput	-	-	-	-	-	BIOGRID
2392412	851366	6449	31879	112347	YDL232W	-	OST4	SGTA	L000003180	SGT|alphaSGT|hSGT	Two-hybrid	physical	Zhong Q (2016)	27107014	559292	9606	High Throughput	-	-	-	-	-	BIOGRID
2392717	856191	6449	36248	112347	YPR075C	-	OPY2	SGTA	L000004017	SGT|alphaSGT|hSGT	Two-hybrid	physical	Zhong Q (2016)	27107014	559292	9606	High Throughput	-	-	-	-	-	BIOGRID
2392830	853383	6449	33691	112347	YJL062W-A	-	COA3	SGTA	COX25|RRG10	SGT|alphaSGT|hSGT	Two-hybrid	physical	Zhong Q (2016)	27107014	559292	9606	High Throughput	-	-	-	-	-	BIOGRID
2393245	853702	6449	33983	112347	YKL154W	-	SRP102	SGTA	Signal recognition particle receptor subunit beta	SGT|alphaSGT|hSGT	Two-hybrid	physical	Zhong Q (2016)	27107014	559292	9606	High Throughput	-	-	-	-	-	BIOGRID
2393255	851004	6449	31561	112347	YLR297W	-	YLR297W	SGTA	-	SGT|alphaSGT|hSGT	Two-hybrid	physical	Zhong Q (2016)	27107014	559292	9606	High Throughput	-	-	-	-	-	BIOGRID
2393306	854871	6449	35042	112347	YML101C	-	CUE4	SGTA	-	SGT|alphaSGT|hSGT	Two-hybrid	physical	Zhong Q (2016)	27107014	559292	9606	High Throughput	-	-	-	-	-	BIOGRID
2393501	852124	6449	32563	112347	YDR513W	-	GRX2	SGTA	TTR1|dithiol glutaredoxin GRX2|L000000510|L000002386	SGT|alphaSGT|hSGT	Two-hybrid	physical	Zhong Q (2016)	27107014	559292	9606	High Throughput	-	-	-	-	-	BIOGRID
2393633	855143	6449	35292	112347	YMR116C	-	ASC1	SGTA	ASU9|CPC2|NAD1|guanine nucleotide-binding protein subunit beta|L000003529|L000000135|S000029045	SGT|alphaSGT|hSGT	Two-hybrid	physical	Zhong Q (2016)	27107014	559292	9606	High Throughput	-	-	-	-	-	BIOGRID
2397825	3191	6449	109432	112347	P/OKcl.14	-	HNRNPL	SGTA	HNRPL|hnRNP-L	SGT|alphaSGT|hSGT	Affinity Capture-RNA	physical	Fei T (2017)	28611215	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
